"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region","customer_id"
"CA-2017-118640","20/07/2017","26/07/2017","Standard Class","Chicago","Illinois","60610","Central","CS-11950"
"CA-2015-132906","10/09/2015","14/09/2015","Standard Class","Los Angeles","California","90004","West","CC-12145"
"CA-2017-145233","01/12/2017","05/12/2017","Standard Class","Denver","Colorado","80219","West","DV-13465"
"CA-2015-128139","03/07/2015","09/07/2015","Standard Class","Richmond","Kentucky","40475","South","BD-11725"
"US-2016-156986","20/03/2016","24/03/2016","Standard Class","Salem","Oregon","97301","West","ZC-21910"
"CA-2014-135405","09/01/2014","13/01/2014","Standard Class","Laredo","Texas","78041","Central","MS-17830"
"CA-2014-131450","08/08/2014","15/08/2014","Standard Class","San Diego","California","92024","West","LR-16915"
"CA-2016-120180","14/07/2016","16/07/2016","First Class","Philadelphia","Pennsylvania","19134","East","TP-21130"
"US-2016-100720","16/07/2016","21/07/2016","Standard Class","Philadelphia","Pennsylvania","19120","East","CK-12205"
"CA-2014-149958","15/03/2014","19/03/2014","Standard Class","Tampa","Florida","33614","South","AS-10240"
"US-2014-105767","23/05/2014","27/05/2014","Standard Class","Philadelphia","Pennsylvania","19134","East","AR-10510"
"CA-2016-161816","28/04/2016","01/05/2016","First Class","Dallas","Texas","75217","Central","NB-18655"
"CA-2016-121223","11/09/2016","13/09/2016","Second Class","Philadelphia","Pennsylvania","19143","East","GD-14590"
"CA-2017-138611","14/11/2017","17/11/2017","Second Class","Grove City","Ohio","43123","East","CK-12595"
"CA-2017-117947","18/08/2017","23/08/2017","Second Class","New York City","New York","10011","East","NG-18355"
"US-2014-111171","26/12/2014","31/12/2014","Standard Class","Chicago","Illinois","60610","Central","CA-12265"
"CA-2015-138009","29/11/2015","03/12/2015","Standard Class","Dearborn","Michigan","48126","Central","SF-20965"
"CA-2017-163020","15/09/2017","19/09/2017","Standard Class","New York City","New York","10009","East","MO-17800"
"CA-2017-153787","19/05/2017","23/05/2017","Standard Class","Seattle","Washington","98115","West","AT-10735"
"CA-2017-133431","17/12/2017","21/12/2017","Standard Class","San Francisco","California","94122","West","LC-17140"
"US-2016-135720","11/12/2016","13/12/2016","Second Class","Aurora","Colorado","80013","West","FM-14380"
"CA-2017-144694","24/09/2017","26/09/2017","Second Class","Miami","Florida","33180","South","BD-11605"
"CA-2015-168004","04/10/2015","09/10/2015","Second Class","Warner Robins","Georgia","31088","South","DJ-13420"
"US-2016-123470","15/08/2016","21/08/2016","Standard Class","Aurora","Colorado","80013","West","ME-17725"
"CA-2016-115917","20/05/2016","25/05/2016","Standard Class","Vallejo","California","94591","West","RB-19465"
"CA-2016-147067","18/12/2016","22/12/2016","Standard Class","Minneapolis","Minnesota","55407","Central","JD-16150"
"CA-2017-167913","30/07/2017","03/08/2017","Second Class","Mission Viejo","California","92691","West","JL-15835"
"CA-2017-106103","10/06/2017","15/06/2017","Standard Class","Rochester Hills","Michigan","48307","Central","SC-20305"
"US-2017-127719","21/07/2017","25/07/2017","Standard Class","Plainfield","New Jersey","7060","East","TW-21025"
"CA-2017-126221","30/12/2017","05/01/2018","Standard Class","Columbus","Indiana","47201","Central","CC-12430"
"CA-2016-103947","01/04/2016","08/04/2016","Standard Class","Sierra Vista","Arizona","85635","West","BB-10990"
"CA-2016-160745","11/12/2016","16/12/2016","Second Class","Vancouver","Washington","98661","West","AR-10825"
"CA-2016-132661","23/10/2016","29/10/2016","Standard Class","New York City","New York","10024","East","SR-20740"
"CA-2017-140844","19/06/2017","23/06/2017","Standard Class","New York City","New York","10035","East","AR-10405"
"CA-2016-137239","22/08/2016","28/08/2016","Standard Class","Columbus","Ohio","43229","East","CR-12730"
"US-2016-156097","19/09/2016","19/09/2016","Same Day","Aurora","Illinois","60505","Central","EH-14125"
"CA-2015-146563","24/08/2015","28/08/2015","Standard Class","Arlington","Texas","76017","Central","CB-12025"
"CA-2016-123666","26/03/2016","30/03/2016","Standard Class","New York City","New York","10011","East","SP-20545"
"CA-2016-143308","04/11/2016","04/11/2016","Same Day","Louisville","Kentucky","40214","South","RC-19825"
"CA-2017-132682","08/06/2017","10/06/2017","Second Class","Dallas","Texas","75081","Central","TH-21235"
"CA-2014-156314","24/12/2014","26/12/2014","First Class","Cleveland","Ohio","44105","East","RP-19390"
"US-2017-106663","09/06/2017","13/06/2017","Standard Class","Chicago","Illinois","60653","Central","MO-17800"
"CA-2017-111178","15/06/2017","22/06/2017","Standard Class","Quincy","Illinois","62301","Central","TD-20995"
"CA-2017-130351","05/12/2017","08/12/2017","First Class","Columbus","Indiana","47201","Central","RB-19570"
"US-2017-119438","18/03/2017","23/03/2017","Standard Class","Tyler","Texas","75701","Central","CD-11980"
"CA-2016-164511","19/11/2016","24/11/2016","Standard Class","New York City","New York","10024","East","DJ-13630"
"US-2017-168116","04/11/2017","04/11/2017","Same Day","Burlington","North Carolina","27217","South","GT-14635"
"CA-2014-157784","05/07/2014","08/07/2014","First Class","Jackson","Mississippi","39212","South","MC-17845"
"CA-2017-161480","25/12/2017","29/12/2017","Standard Class","New York City","New York","10035","East","RA-19285"
"US-2014-117135","21/06/2014","23/06/2014","Second Class","Waynesboro","Virginia","22980","South","NP-18325"
"CA-2015-131534","28/03/2015","02/04/2015","Standard Class","Los Angeles","California","90036","West","AB-10165"
"CA-2015-119291","14/05/2015","17/05/2015","First Class","Chester","Pennsylvania","19013","East","JO-15550"
"CA-2017-114552","02/09/2017","08/09/2017","Standard Class","Cleveland","Ohio","44105","East","Dl-13600"
"CA-2016-163755","04/11/2016","08/11/2016","Second Class","Seattle","Washington","98103","West","AS-10285"
"CA-2015-142027","09/04/2015","14/04/2015","Standard Class","Long Beach","California","90805","West","JK-15370"
"CA-2014-138527","12/09/2014","17/09/2014","Standard Class","Cary","North Carolina","27511","South","BN-11470"
"CA-2014-112158","02/12/2014","04/12/2014","First Class","New York City","New York","10035","East","DP-13165"
"CA-2014-113887","05/04/2014","07/04/2014","First Class","New York City","New York","10035","East","TH-21550"
"CA-2017-146136","03/09/2017","07/09/2017","Standard Class","Palm Coast","Florida","32137","South","AP-10915"
"US-2017-100048","19/05/2017","24/05/2017","Standard Class","Mount Vernon","New York","10550","East","RS-19765"
"CA-2014-153150","01/07/2014","06/07/2014","Second Class","Seattle","Washington","98105","West","Dl-13600"
"CA-2014-130092","11/01/2014","14/01/2014","First Class","Dover","Delaware","19901","East","SV-20365"
"CA-2017-108910","24/09/2017","29/09/2017","Standard Class","Newark","Ohio","43055","East","KC-16540"
"CA-2014-104472","02/06/2014","07/06/2014","Standard Class","Orem","Utah","84057","West","CK-12325"
"CA-2016-112942","13/02/2016","18/02/2016","Standard Class","Los Angeles","California","90045","West","RD-19810"
"CA-2016-142335","15/12/2016","19/12/2016","Standard Class","Detroit","Michigan","48205","Central","MP-17965"
"CA-2014-117429","07/10/2014","13/10/2014","Standard Class","Philadelphia","Pennsylvania","19140","East","MR-17545"
"CA-2016-114713","07/07/2016","12/07/2016","Standard Class","Hialeah","Florida","33012","South","SC-20695"
"CA-2017-144113","16/09/2017","20/09/2017","Standard Class","Austin","Texas","78745","Central","JF-15355"
"US-2016-150861","03/12/2016","06/12/2016","First Class","Oceanside","New York","11572","East","EG-13900"
"CA-2017-131954","21/01/2017","25/01/2017","Standard Class","Seattle","Washington","98115","West","DS-13030"
"CA-2014-132500","08/09/2014","12/09/2014","Standard Class","San Francisco","California","94110","West","GZ-14470"
"CA-2014-112326","04/01/2014","08/01/2014","Standard Class","Naperville","Illinois","60540","Central","PO-19195"
"US-2016-146710","27/08/2016","01/09/2016","Standard Class","Dallas","Texas","75220","Central","SS-20875"
"CA-2014-124429","27/05/2014","27/05/2014","Same Day","San Diego","California","92105","West","MH-17785"
"CA-2016-150889","20/03/2016","22/03/2016","Second Class","Evanston","Illinois","60201","Central","PB-19105"
"CA-2017-126074","02/10/2017","06/10/2017","Standard Class","Trenton","Michigan","48183","Central","RF-19735"
"CA-2016-110499","07/04/2016","09/04/2016","First Class","San Francisco","California","94110","West","YC-21895"
"CA-2015-135272","07/12/2015","12/12/2015","Standard Class","Los Angeles","California","90036","West","MS-17830"
"CA-2016-140928","18/09/2016","22/09/2016","Standard Class","Jacksonville","Florida","32216","South","NB-18655"
"CA-2014-106803","29/12/2014","02/01/2015","Standard Class","Cottage Grove","Minnesota","55016","Central","DC-13285"
"CA-2017-117240","23/07/2017","28/07/2017","Standard Class","New York City","New York","10009","East","CP-12340"
"CA-2017-133333","18/09/2017","22/09/2017","Standard Class","Green Bay","Wisconsin","54302","Central","BF-11020"
"CA-2015-112319","31/08/2015","05/09/2015","Standard Class","Los Angeles","California","90004","West","AR-10510"
"CA-2017-126046","03/11/2017","07/11/2017","Standard Class","Atlanta","Georgia","30318","South","JC-16105"
"CA-2015-114923","08/02/2015","13/02/2015","Standard Class","Columbus","Ohio","43229","East","LH-17020"
"CA-2014-162775","13/01/2014","15/01/2014","Second Class","Bossier City","Louisiana","71111","South","CS-12250"
"CA-2014-106810","14/05/2014","20/05/2014","Standard Class","Saint Petersburg","Florida","33710","South","AJ-10795"
"CA-2016-157245","19/05/2016","24/05/2016","Standard Class","Arlington","Virginia","22204","South","LE-16810"
"CA-2017-104220","30/01/2017","05/02/2017","Standard Class","Des Moines","Iowa","50315","Central","BV-11245"
"CA-2014-165974","29/06/2014","06/07/2014","Standard Class","Cincinnati","Ohio","45231","East","DL-12865"
"CA-2015-144267","21/08/2015","23/08/2015","First Class","San Francisco","California","94110","West","NZ-18565"
"US-2015-157014","03/10/2015","06/10/2015","Second Class","Columbus","Ohio","43229","East","BM-11785"
"CA-2015-154921","23/05/2015","28/05/2015","Standard Class","Columbia","South Carolina","29203","South","EA-14035"
"CA-2017-129567","17/03/2017","21/03/2017","Second Class","Lancaster","California","93534","West","CL-12565"
"CA-2015-154620","12/12/2015","16/12/2015","Standard Class","Lancaster","California","93534","West","LT-17110"
"CA-2015-115938","26/06/2015","30/06/2015","Standard Class","Richmond","Virginia","23223","South","SA-20830"
"CA-2016-105256","20/05/2016","20/05/2016","Same Day","Asheville","North Carolina","28806","South","JK-15730"
"CA-2014-156433","20/09/2014","26/09/2014","Standard Class","San Francisco","California","94110","West","ES-14020"
"CA-2017-151428","21/09/2017","26/09/2017","Standard Class","Rochester","Minnesota","55901","Central","RH-19495"
"CA-2015-124653","24/12/2015","26/12/2015","First Class","Rochester","New York","14609","East","DB-13120"
"CA-2015-101910","27/11/2015","03/12/2015","Standard Class","Lake Elsinore","California","92530","West","CD-11920"
"CA-2017-105809","20/02/2017","23/02/2017","First Class","San Diego","California","92105","West","HW-14935"
"CA-2016-136133","18/08/2016","23/08/2016","Second Class","New York City","New York","10024","East","HW-14935"
"CA-2016-115504","12/03/2016","17/03/2016","Standard Class","Monroe","Louisiana","71203","South","MC-18130"
"CA-2017-135783","22/04/2017","24/04/2017","First Class","San Francisco","California","94122","West","GM-14440"
"CA-2014-134313","01/11/2014","07/11/2014","Standard Class","Denver","Colorado","80219","West","RA-19915"
"CA-2015-140921","03/02/2015","05/02/2015","First Class","Omaha","Nebraska","68104","Central","AA-10375"
"CA-2014-151995","13/10/2014","15/10/2014","First Class","Edmonds","Washington","98026","West","ZC-21910"
"CA-2017-143686","14/05/2017","14/05/2017","Same Day","Santa Ana","California","92704","West","PJ-19015"
"CA-2015-106565","20/03/2015","23/03/2015","First Class","Milwaukee","Wisconsin","53209","Central","BW-11110"
"CA-2016-149370","15/09/2016","19/09/2016","Standard Class","Philadelphia","Pennsylvania","19140","East","DB-13210"
"CA-2014-140858","28/06/2014","02/07/2014","Standard Class","Philadelphia","Pennsylvania","19140","East","CA-12775"
"CA-2017-101434","20/06/2017","27/06/2017","Standard Class","Belleville","New Jersey","7109","East","TR-21325"
"US-2014-102071","09/05/2014","15/05/2014","Standard Class","San Francisco","California","94110","West","PG-18820"
"CA-2017-126956","21/08/2017","28/08/2017","Standard Class","Lakeville","Minnesota","55044","Central","GT-14710"
"CA-2017-129462","16/06/2017","21/06/2017","Second Class","Florence","Kentucky","41042","South","JE-15745"
"CA-2016-165316","23/07/2016","27/07/2016","Standard Class","Tampa","Florida","33614","South","JB-15400"
"US-2014-115987","08/09/2014","13/09/2014","Second Class","Tyler","Texas","75701","Central","LH-17020"
"US-2017-156083","04/11/2017","11/11/2017","Standard Class","Columbia","Tennessee","38401","South","JL-15175"
"US-2016-137547","07/03/2016","12/03/2016","Standard Class","Fort Worth","Texas","76106","Central","EB-13705"
"CA-2015-100454","20/11/2015","25/11/2015","Standard Class","New York City","New York","10035","East","BM-11650"
"CA-2016-161669","07/11/2016","09/11/2016","First Class","Los Angeles","California","90036","West","EM-14095"
"CA-2015-114300","13/10/2015","17/10/2015","Standard Class","Louisville","Kentucky","40214","South","AF-10885"
"CA-2017-107503","01/01/2017","06/01/2017","Standard Class","Lorain","Ohio","44052","East","GA-14725"
"CA-2014-107755","07/02/2014","12/02/2014","Standard Class","Linden","New Jersey","7036","East","CK-12760"
"CA-2016-152534","20/06/2016","25/06/2016","Second Class","Salinas","California","93905","West","DP-13105"
"CA-2016-113747","28/05/2016","04/06/2016","Standard Class","Jackson","Mississippi","39212","South","VD-21670"
"CA-2016-123274","19/02/2016","24/02/2016","Standard Class","New York City","New York","10035","East","GT-14710"
"CA-2014-125612","03/08/2014","08/08/2014","Standard Class","New York City","New York","10035","East","BK-11260"
"CA-2017-161984","10/04/2017","15/04/2017","Standard Class","New Brunswick","New Jersey","8901","East","SJ-20125"
"CA-2014-133851","09/06/2014","16/06/2014","Standard Class","San Francisco","California","94122","West","CM-12445"
"CA-2016-134474","05/01/2016","07/01/2016","Second Class","Jacksonville","Florida","32216","South","AJ-10795"
"CA-2014-149020","10/01/2014","15/01/2014","Standard Class","Springfield","Virginia","22153","South","AJ-10780"
"CA-2016-134362","29/09/2016","02/10/2016","First Class","Philadelphia","Pennsylvania","19140","East","LS-16945"
"CA-2014-136742","06/04/2014","10/04/2014","Standard Class","Lancaster","Pennsylvania","17602","East","GP-14740"
"CA-2016-158099","03/09/2016","05/09/2016","First Class","Philadelphia","Pennsylvania","19143","East","PK-18910"
"CA-2015-131128","19/10/2015","20/10/2015","First Class","Concord","New Hampshire","3301","East","TB-21520"
"CA-2014-148488","10/12/2014","15/12/2014","Standard Class","New York City","New York","10009","East","SM-20005"
