"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region"
"CA-2015-146563","24/08/2015","28/08/2015","Standard Class","Arlington","Texas","76017","Central"
"CA-2016-123666","26/03/2016","30/03/2016","Standard Class","New York City","New York","10011","East"
"CA-2016-143308","04/11/2016","04/11/2016","Same Day","Louisville","Kentucky","40214","South"
"CA-2017-132682","08/06/2017","10/06/2017","Second Class","Dallas","Texas","75081","Central"
"CA-2014-156314","24/12/2014","26/12/2014","First Class","Cleveland","Ohio","44105","East"
"US-2017-106663","09/06/2017","13/06/2017","Standard Class","Chicago","Illinois","60653","Central"
"CA-2017-111178","15/06/2017","22/06/2017","Standard Class","Quincy","Illinois","62301","Central"
"CA-2017-130351","05/12/2017","08/12/2017","First Class","Columbus","Indiana","47201","Central"
"US-2017-119438","18/03/2017","23/03/2017","Standard Class","Tyler","Texas","75701","Central"
"CA-2016-164511","19/11/2016","24/11/2016","Standard Class","New York City","New York","10024","East"
"US-2017-168116","04/11/2017","04/11/2017","Same Day","Burlington","North Carolina","27217","South"
"CA-2014-157784","05/07/2014","08/07/2014","First Class","Jackson","Mississippi","39212","South"
"CA-2017-161480","25/12/2017","29/12/2017","Standard Class","New York City","New York","10035","East"
"US-2014-117135","21/06/2014","23/06/2014","Second Class","Waynesboro","Virginia","22980","South"
"CA-2015-131534","28/03/2015","02/04/2015","Standard Class","Los Angeles","California","90036","West"
"CA-2015-119291","14/05/2015","17/05/2015","First Class","Chester","Pennsylvania","19013","East"
"CA-2017-114552","02/09/2017","08/09/2017","Standard Class","Cleveland","Ohio","44105","East"
"CA-2016-163755","04/11/2016","08/11/2016","Second Class","Seattle","Washington","98103","West"
"CA-2015-142027","09/04/2015","14/04/2015","Standard Class","Long Beach","California","90805","West"
"CA-2014-138527","12/09/2014","17/09/2014","Standard Class","Cary","North Carolina","27511","South"
"CA-2014-112158","02/12/2014","04/12/2014","First Class","New York City","New York","10035","East"
"CA-2014-113887","05/04/2014","07/04/2014","First Class","New York City","New York","10035","East"
"CA-2017-146136","03/09/2017","07/09/2017","Standard Class","Palm Coast","Florida","32137","South"
"US-2017-100048","19/05/2017","24/05/2017","Standard Class","Mount Vernon","New York","10550","East"
"CA-2014-153150","01/07/2014","06/07/2014","Second Class","Seattle","Washington","98105","West"
"CA-2014-130092","11/01/2014","14/01/2014","First Class","Dover","Delaware","19901","East"
"CA-2017-108910","24/09/2017","29/09/2017","Standard Class","Newark","Ohio","43055","East"
"CA-2014-104472","02/06/2014","07/06/2014","Standard Class","Orem","Utah","84057","West"
"CA-2016-112942","13/02/2016","18/02/2016","Standard Class","Los Angeles","California","90045","West"
"CA-2016-142335","15/12/2016","19/12/2016","Standard Class","Detroit","Michigan","48205","Central"
"CA-2014-117429","07/10/2014","13/10/2014","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2016-114713","07/07/2016","12/07/2016","Standard Class","Hialeah","Florida","33012","South"
"CA-2017-144113","16/09/2017","20/09/2017","Standard Class","Austin","Texas","78745","Central"
"US-2016-150861","03/12/2016","06/12/2016","First Class","Oceanside","New York","11572","East"
"CA-2017-131954","21/01/2017","25/01/2017","Standard Class","Seattle","Washington","98115","West"
"CA-2014-132500","08/09/2014","12/09/2014","Standard Class","San Francisco","California","94110","West"
"CA-2014-112326","04/01/2014","08/01/2014","Standard Class","Naperville","Illinois","60540","Central"
"US-2016-146710","27/08/2016","01/09/2016","Standard Class","Dallas","Texas","75220","Central"
"CA-2014-124429","27/05/2014","27/05/2014","Same Day","San Diego","California","92105","West"
"CA-2016-150889","20/03/2016","22/03/2016","Second Class","Evanston","Illinois","60201","Central"
"CA-2017-126074","02/10/2017","06/10/2017","Standard Class","Trenton","Michigan","48183","Central"
"CA-2016-110499","07/04/2016","09/04/2016","First Class","San Francisco","California","94110","West"
"CA-2015-135272","07/12/2015","12/12/2015","Standard Class","Los Angeles","California","90036","West"
"CA-2016-140928","18/09/2016","22/09/2016","Standard Class","Jacksonville","Florida","32216","South"
"CA-2014-106803","29/12/2014","02/01/2015","Standard Class","Cottage Grove","Minnesota","55016","Central"
"CA-2017-117240","23/07/2017","28/07/2017","Standard Class","New York City","New York","10009","East"
"CA-2017-133333","18/09/2017","22/09/2017","Standard Class","Green Bay","Wisconsin","54302","Central"
"CA-2015-112319","31/08/2015","05/09/2015","Standard Class","Los Angeles","California","90004","West"
"CA-2017-126046","03/11/2017","07/11/2017","Standard Class","Atlanta","Georgia","30318","South"
"CA-2015-114923","08/02/2015","13/02/2015","Standard Class","Columbus","Ohio","43229","East"
"CA-2014-162775","13/01/2014","15/01/2014","Second Class","Bossier City","Louisiana","71111","South"
"CA-2014-106810","14/05/2014","20/05/2014","Standard Class","Saint Petersburg","Florida","33710","South"
"CA-2016-157245","19/05/2016","24/05/2016","Standard Class","Arlington","Virginia","22204","South"
"CA-2017-104220","30/01/2017","05/02/2017","Standard Class","Des Moines","Iowa","50315","Central"
"CA-2014-165974","29/06/2014","06/07/2014","Standard Class","Cincinnati","Ohio","45231","East"
"CA-2015-144267","21/08/2015","23/08/2015","First Class","San Francisco","California","94110","West"
"US-2015-157014","03/10/2015","06/10/2015","Second Class","Columbus","Ohio","43229","East"
"CA-2015-154921","23/05/2015","28/05/2015","Standard Class","Columbia","South Carolina","29203","South"
"CA-2017-129567","17/03/2017","21/03/2017","Second Class","Lancaster","California","93534","West"
"CA-2015-154620","12/12/2015","16/12/2015","Standard Class","Lancaster","California","93534","West"
"CA-2015-115938","26/06/2015","30/06/2015","Standard Class","Richmond","Virginia","23223","South"
"CA-2016-105256","20/05/2016","20/05/2016","Same Day","Asheville","North Carolina","28806","South"
"CA-2014-156433","20/09/2014","26/09/2014","Standard Class","San Francisco","California","94110","West"
"CA-2017-151428","21/09/2017","26/09/2017","Standard Class","Rochester","Minnesota","55901","Central"
"CA-2015-124653","24/12/2015","26/12/2015","First Class","Rochester","New York","14609","East"
"CA-2015-101910","27/11/2015","03/12/2015","Standard Class","Lake Elsinore","California","92530","West"
"CA-2017-105809","20/02/2017","23/02/2017","First Class","San Diego","California","92105","West"
"CA-2016-136133","18/08/2016","23/08/2016","Second Class","New York City","New York","10024","East"
"CA-2016-115504","12/03/2016","17/03/2016","Standard Class","Monroe","Louisiana","71203","South"
"CA-2017-135783","22/04/2017","24/04/2017","First Class","San Francisco","California","94122","West"
"CA-2014-134313","01/11/2014","07/11/2014","Standard Class","Denver","Colorado","80219","West"
"CA-2015-140921","03/02/2015","05/02/2015","First Class","Omaha","Nebraska","68104","Central"
"CA-2014-151995","13/10/2014","15/10/2014","First Class","Edmonds","Washington","98026","West"
"CA-2017-143686","14/05/2017","14/05/2017","Same Day","Santa Ana","California","92704","West"
"CA-2015-106565","20/03/2015","23/03/2015","First Class","Milwaukee","Wisconsin","53209","Central"
"CA-2016-149370","15/09/2016","19/09/2016","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2014-140858","28/06/2014","02/07/2014","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2017-101434","20/06/2017","27/06/2017","Standard Class","Belleville","New Jersey","7109","East"
"US-2014-102071","09/05/2014","15/05/2014","Standard Class","San Francisco","California","94110","West"
"CA-2017-126956","21/08/2017","28/08/2017","Standard Class","Lakeville","Minnesota","55044","Central"
"CA-2017-129462","16/06/2017","21/06/2017","Second Class","Florence","Kentucky","41042","South"
"CA-2016-165316","23/07/2016","27/07/2016","Standard Class","Tampa","Florida","33614","South"
"US-2014-115987","08/09/2014","13/09/2014","Second Class","Tyler","Texas","75701","Central"
"US-2017-156083","04/11/2017","11/11/2017","Standard Class","Columbia","Tennessee","38401","South"
"US-2016-137547","07/03/2016","12/03/2016","Standard Class","Fort Worth","Texas","76106","Central"
"CA-2015-100454","20/11/2015","25/11/2015","Standard Class","New York City","New York","10035","East"
"CA-2016-161669","07/11/2016","09/11/2016","First Class","Los Angeles","California","90036","West"
"CA-2015-114300","13/10/2015","17/10/2015","Standard Class","Louisville","Kentucky","40214","South"
"CA-2017-107503","01/01/2017","06/01/2017","Standard Class","Lorain","Ohio","44052","East"
"CA-2014-107755","07/02/2014","12/02/2014","Standard Class","Linden","New Jersey","7036","East"
"CA-2016-152534","20/06/2016","25/06/2016","Second Class","Salinas","California","93905","West"
"CA-2016-113747","28/05/2016","04/06/2016","Standard Class","Jackson","Mississippi","39212","South"
"CA-2016-123274","19/02/2016","24/02/2016","Standard Class","New York City","New York","10035","East"
"CA-2014-125612","03/08/2014","08/08/2014","Standard Class","New York City","New York","10035","East"
"CA-2017-161984","10/04/2017","15/04/2017","Standard Class","New Brunswick","New Jersey","8901","East"
"CA-2014-133851","09/06/2014","16/06/2014","Standard Class","San Francisco","California","94122","West"
"CA-2016-134474","05/01/2016","07/01/2016","Second Class","Jacksonville","Florida","32216","South"
"CA-2014-149020","10/01/2014","15/01/2014","Standard Class","Springfield","Virginia","22153","South"
"CA-2016-134362","29/09/2016","02/10/2016","First Class","Philadelphia","Pennsylvania","19140","East"
"CA-2014-136742","06/04/2014","10/04/2014","Standard Class","Lancaster","Pennsylvania","17602","East"
"CA-2016-158099","03/09/2016","05/09/2016","First Class","Philadelphia","Pennsylvania","19143","East"
"CA-2015-131128","19/10/2015","20/10/2015","First Class","Concord","New Hampshire","3301","East"
"CA-2014-148488","10/12/2014","15/12/2014","Standard Class","New York City","New York","10009","East"
"CA-2017-114636","25/08/2017","29/08/2017","Standard Class","Charlotte","North Carolina","28205","South"
"CA-2016-116736","17/01/2016","21/01/2016","Standard Class","Concord","New Hampshire","3301","East"
"US-2014-158638","17/09/2014","21/09/2014","Standard Class","Philadelphia","Pennsylvania","19120","East"
"CA-2017-111689","30/11/2017","02/12/2017","Second Class","New York City","New York","10024","East"
"CA-2015-129098","09/10/2015","13/10/2015","Standard Class","Springfield","Virginia","22153","South"
"US-2017-123463","23/12/2017","23/12/2017","Same Day","San Francisco","California","94109","West"
"CA-2016-165148","22/10/2016","24/10/2016","First Class","Detroit","Michigan","48227","Central"
"CA-2014-134061","29/04/2014","04/05/2014","Standard Class","Rochester","New York","14609","East"
"CA-2015-143602","25/04/2015","28/04/2015","Second Class","Los Angeles","California","90045","West"
"CA-2017-115364","26/06/2017","02/07/2017","Standard Class","San Diego","California","92105","West"
"CA-2017-150707","14/10/2017","19/10/2017","Standard Class","Columbia","Maryland","21044","East"
"CA-2014-104976","09/12/2014","16/12/2014","Standard Class","San Francisco","California","94122","West"
"CA-2017-132934","20/06/2017","26/06/2017","Standard Class","New Rochelle","New York","10801","East"
"CA-2017-133256","26/06/2017","27/06/2017","First Class","Detroit","Michigan","48227","Central"
"CA-2016-105494","10/11/2016","12/11/2016","First Class","San Francisco","California","94122","West"
"CA-2016-140634","03/10/2016","06/10/2016","Second Class","Houston","Texas","77095","Central"
"CA-2014-144407","09/09/2014","15/09/2014","Standard Class","Detroit","Michigan","48227","Central"
"CA-2017-160983","29/10/2017","31/10/2017","Second Class","Auburn","New York","13021","East"
"US-2016-114622","10/04/2016","12/04/2016","First Class","Springfield","Ohio","45503","East"
"CA-2017-150959","11/11/2017","13/11/2017","First Class","Garland","Texas","75043","Central"
"CA-2017-132353","15/09/2017","17/09/2017","First Class","Chicago","Illinois","60653","Central"
"CA-2016-130477","08/04/2016","12/04/2016","Standard Class","Los Angeles","California","90032","West"
"CA-2017-143259","30/12/2017","03/01/2018","Standard Class","New York City","New York","10009","East"
"CA-2017-137596","02/09/2017","07/09/2017","Standard Class","Jackson","Michigan","49201","Central"
"CA-2015-133627","31/05/2015","07/06/2015","Standard Class","Norwich","Connecticut","6360","East"
"CA-2017-102519","27/11/2017","29/11/2017","First Class","Milwaukee","Wisconsin","53209","Central"
"US-2014-141215","15/06/2014","21/06/2014","Standard Class","San Antonio","Texas","78207","Central"
"CA-2016-165218","05/03/2016","11/03/2016","Standard Class","Dallas","Texas","75220","Central"
"CA-2014-138296","05/12/2014","12/12/2014","Standard Class","Alexandria","Virginia","22304","South"
"CA-2015-111164","11/04/2015","15/04/2015","Standard Class","New York City","New York","10009","East"
"CA-2016-149797","15/09/2016","20/09/2016","Standard Class","New York City","New York","10011","East"
"CA-2014-132962","13/09/2014","16/09/2014","First Class","Philadelphia","Pennsylvania","19143","East"
"CA-2015-115091","05/10/2015","09/10/2015","Standard Class","Springfield","Virginia","22153","South"
"CA-2017-144932","14/04/2017","17/04/2017","First Class","Toledo","Ohio","43615","East"
"CA-2017-114216","02/09/2017","06/09/2017","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2016-140081","20/06/2016","24/06/2016","Standard Class","Philadelphia","Pennsylvania","19120","East"
"US-2017-111745","05/11/2017","06/11/2017","First Class","Farmington","New Mexico","87401","West"
"CA-2015-148250","13/12/2015","17/12/2015","Standard Class","Riverside","California","92503","West"
"CA-2016-105760","19/06/2016","20/06/2016","First Class","San Francisco","California","94110","West"
"CA-2016-142958","13/12/2016","20/12/2016","Standard Class","Torrance","California","90503","West"
"CA-2015-120880","29/05/2015","03/06/2015","Standard Class","Seattle","Washington","98105","West"
"US-2015-140200","26/07/2015","28/07/2015","First Class","Mesa","Arizona","85204","West"
"US-2017-110576","28/11/2017","02/12/2017","Standard Class","Philadelphia","Pennsylvania","19120","East"
"CA-2017-131156","03/04/2017","07/04/2017","Standard Class","Philadelphia","Pennsylvania","19143","East"
"CA-2017-136539","28/12/2017","01/01/2018","Standard Class","Round Rock","Texas","78664","Central"
"CA-2017-119305","30/11/2017","04/12/2017","Standard Class","Jackson","Mississippi","39212","South"
